# Q = discharge (cfs) in Otter Creek at Rutland (id: 04282575) and Middlebury (id: 0428575) VT
id	YYYY	MM	DD	hh	mm	Q
04282000	2017	09	26	16	45	76.7
04282000	2017	09	26	17	00	76.7
04282000	2017	09	26	17	15	75.1
04282000	2017	09	26	17	30	75.1
04282000	2017	09	26	17	45	73.6
04282000	2017	09	26	18	00	75.1
04282000	2017	09	26	18	15	76.7
04282000	2017	09	26	18	30	75.1
04282000	2017	09	26	18	45	72.3
04282000	2017	09	26	19	00	76.7
04282000	2017	09	26	19	15	78.3
04282000	2017	09	26	19	30	75.1
04282000	2017	09	26	19	45	75.1
04282000	2017	09	26	20	00	75.1
04282000	2017	09	26	20	15	76.7
04282000	2017	09	26	20	30	73.6
04282000	2017	09	26	20	45	75.1
04282000	2017	09	26	21	00	75.1
04282000	2017	09	26	21	15	75.1
04282000	2017	09	26	21	30	75.1
04282000	2017	09	26	21	45	73.6
04282000	2017	09	26	22	00	73.6
04282000	2017	09	26	22	15	73.6
04282000	2017	09	26	22	30	72.3
04282000	2017	09	26	22	45	73.6
04282000	2017	09	26	23	00	75.1
04282000	2017	09	26	23	15	72.3
04282000	2017	09	26	23	30	71.0
04282000	2017	09	26	23	45	75.1
04282000	2017	09	27	00	00	75.1
04282000	2017	09	27	00	15	71.0
04282000	2017	09	27	00	30	75.1
04282000	2017	09	27	00	45	72.3
04282000	2017	09	27	01	00	71.0
04282000	2017	09	27	01	15	72.3
04282000	2017	09	27	01	30	73.6
04282000	2017	09	27	01	45	73.6
04282000	2017	09	27	02	00	73.6
04282000	2017	09	27	02	15	73.6
04282000	2017	09	27	02	30	73.6
04282000	2017	09	27	02	45	72.3
04282000	2017	09	27	03	00	72.3
04282000	2017	09	27	03	15	71.0
04282000	2017	09	27	03	30	72.3
04282000	2017	09	27	03	45	71.0
04282000	2017	09	27	04	00	71.0
04282000	2017	09	27	04	15	72.3
04282000	2017	09	27	04	30	71.0
04282000	2017	09	27	04	45	72.3
04282000	2017	09	27	05	00	71.0
04282000	2017	09	27	05	15	73.6
04282000	2017	09	27	05	30	69.7
04282000	2017	09	27	05	45	72.3
04282000	2017	09	27	06	00	69.7
04282000	2017	09	27	06	15	72.3
04282000	2017	09	27	06	30	71.0
04282000	2017	09	27	06	45	69.7
04282000	2017	09	27	07	00	72.3
04282000	2017	09	27	07	15	72.3
04282000	2017	09	27	07	30	71.0
04282000	2017	09	27	07	45	69.7
04282000	2017	09	27	08	00	69.7
04282000	2017	09	27	08	15	69.7
04282000	2017	09	27	08	30	72.3
04282000	2017	09	27	08	45	73.6
04282000	2017	09	27	09	00	69.7
04282000	2017	09	27	09	15	71.0
04282000	2017	09	27	09	30	71.0
04282000	2017	09	27	09	45	72.3
04282000	2017	09	27	10	00	72.3
04282000	2017	09	27	10	15	71.0
04282000	2017	09	27	10	30	73.6
04282000	2017	09	27	10	45	69.7
04282000	2017	09	27	11	00	69.7
04282000	2017	09	27	11	15	71.0
04282000	2017	09	27	11	30	73.6
04282000	2017	09	27	11	45	71.0
04282000	2017	09	27	12	00	75.1
04282000	2017	09	27	12	15	71.0
04282000	2017	09	27	12	30	71.0
04282000	2017	09	27	12	45	73.6
04282000	2017	09	27	13	00	72.3
04282000	2017	09	27	13	15	72.3
04282000	2017	09	27	13	30	73.6
04282000	2017	09	27	13	45	73.6
04282000	2017	09	27	14	00	73.6
04282000	2017	09	27	14	15	72.3
04282000	2017	09	27	14	30	72.3
04282000	2017	09	27	14	45	73.6
04282000	2017	09	27	15	00	78.3
04282000	2017	09	27	15	15	73.6
04282000	2017	09	27	15	30	73.6
04282000	2017	09	27	15	45	75.1
04282000	2017	09	27	16	00	73.6
04282000	2017	09	27	16	15	75.1
04282000	2017	09	27	16	30	73.6
04282000	2017	09	27	16	45	73.6
04282000	2017	09	27	17	00	76.7
04282000	2017	09	27	17	15	73.6
04282000	2017	09	27	17	30	73.6
04282000	2017	09	27	17	45	73.6
04282000	2017	09	27	18	00	73.6
04282000	2017	09	27	18	15	73.6
04282000	2017	09	27	18	30	75.1
04282000	2017	09	27	18	45	76.7
04282000	2017	09	27	19	00	73.6
04282000	2017	09	27	19	15	73.6
04282000	2017	09	27	19	30	72.3
04282000	2017	09	27	19	45	73.6
04282000	2017	09	27	20	00	73.6
04282000	2017	09	27	20	15	73.6
04282000	2017	09	27	20	30	72.3
04282000	2017	09	27	20	45	75.1
04282000	2017	09	27	21	00	72.3
04282000	2017	09	27	21	15	73.6
04282000	2017	09	27	21	30	71.0
04282000	2017	09	27	21	45	72.3
04282000	2017	09	27	22	00	73.6
04282000	2017	09	27	22	15	73.6
04282000	2017	09	27	22	30	72.3
04282000	2017	09	27	22	45	73.6
04282000	2017	09	27	23	00	75.1
04282000	2017	09	27	23	15	71.0
04282000	2017	09	27	23	30	73.6
04282000	2017	09	27	23	45	71.0
04282000	2017	09	28	00	00	72.3
04282000	2017	09	28	00	15	72.3
04282000	2017	09	28	00	30	72.3
04282000	2017	09	28	00	45	71.0
04282000	2017	09	28	01	00	69.7
04282000	2017	09	28	01	15	69.7
04282000	2017	09	28	01	30	68.4
04282000	2017	09	28	01	45	71.0
04282000	2017	09	28	02	00	69.7
04282000	2017	09	28	02	15	69.7
04282000	2017	09	28	02	30	68.4
04282000	2017	09	28	02	45	68.4
04282000	2017	09	28	03	00	68.4
04282000	2017	09	28	03	15	71.0
04282000	2017	09	28	03	30	71.0
04282000	2017	09	28	03	45	68.4
04282000	2017	09	28	04	00	68.4
04282000	2017	09	28	04	15	67.1
04282000	2017	09	28	04	30	65.9
04282000	2017	09	28	04	45	65.9
04282000	2017	09	28	05	00	68.4
04282000	2017	09	28	05	15	65.9
04282000	2017	09	28	05	30	67.1
04282000	2017	09	28	05	45	65.9
04282000	2017	09	28	06	00	67.1
04282000	2017	09	28	06	15	67.1
04282000	2017	09	28	06	30	65.9
04282000	2017	09	28	06	45	67.1
04282000	2017	09	28	07	00	67.1
04282000	2017	09	28	07	15	67.1
04282000	2017	09	28	07	30	65.9
04282000	2017	09	28	07	45	67.1
04282000	2017	09	28	08	00	67.1
04282000	2017	09	28	08	15	65.9
04282000	2017	09	28	08	30	67.1
04282000	2017	09	28	08	45	69.7
04282000	2017	09	28	09	00	65.9
04282000	2017	09	28	09	15	65.9
04282000	2017	09	28	09	30	65.9
04282000	2017	09	28	09	45	68.4
04282000	2017	09	28	10	00	65.9
04282000	2017	09	28	10	15	65.9
04282000	2017	09	28	10	30	68.4
04282000	2017	09	28	10	45	67.1
04282000	2017	09	28	11	00	65.9
04282000	2017	09	28	11	15	67.1
04282000	2017	09	28	11	30	67.1
04282000	2017	09	28	11	45	67.1
04282000	2017	09	28	12	00	65.9
04282000	2017	09	28	12	15	68.4
04282000	2017	09	28	12	30	65.9
04282000	2017	09	28	12	45	67.1
04282000	2017	09	28	13	00	69.7
04282000	2017	09	28	13	15	65.9
04282000	2017	09	28	13	30	68.4
04282000	2017	09	28	13	45	67.1
04282000	2017	09	28	14	00	71.0
04282000	2017	09	28	14	15	65.9
04282000	2017	09	28	14	30	68.4
04282000	2017	09	28	14	45	67.1
04282000	2017	09	28	15	00	65.9
04282000	2017	09	28	15	15	65.9
04282000	2017	09	28	15	30	67.1
04282000	2017	09	28	15	45	69.7
04282000	2017	09	28	16	00	67.1
04282000	2017	09	28	16	15	65.9
04282000	2017	09	28	16	30	67.1
04282000	2017	09	28	16	45	65.9
04282000	2017	09	28	17	00	67.1
04282000	2017	09	28	17	15	65.9
04282000	2017	09	28	17	30	68.4
04282000	2017	09	28	17	45	68.4
04282000	2017	09	28	18	00	67.1
04282000	2017	09	28	18	15	67.1
04282000	2017	09	28	18	30	67.1
04282000	2017	09	28	18	45	65.9
04282000	2017	09	28	19	00	68.4
04282000	2017	09	28	19	15	65.9
04282000	2017	09	28	19	30	67.1
04282000	2017	09	28	19	45	67.1
04282000	2017	09	28	20	00	65.9
04282000	2017	09	28	20	15	67.1
04282000	2017	09	28	20	30	65.9
04282000	2017	09	28	20	45	68.4
04282000	2017	09	28	21	00	67.1
04282000	2017	09	28	21	15	65.9
04282000	2017	09	28	21	30	67.1
04282000	2017	09	28	21	45	65.9
04282000	2017	09	28	22	00	65.9
04282000	2017	09	28	22	15	65.9
04282000	2017	09	28	22	30	65.9
04282000	2017	09	28	22	45	64.6
04282000	2017	09	28	23	00	64.6
04282000	2017	09	28	23	15	67.1
04282000	2017	09	28	23	30	64.6
04282000	2017	09	28	23	45	67.1
04282000	2017	09	29	00	00	64.6
04282000	2017	09	29	00	15	64.6
04282000	2017	09	29	00	30	63.6
04282000	2017	09	29	00	45	65.9
04282000	2017	09	29	01	00	64.6
04282000	2017	09	29	01	15	63.6
04282000	2017	09	29	01	30	63.6
04282000	2017	09	29	01	45	64.6
04282000	2017	09	29	02	00	63.6
04282000	2017	09	29	02	15	63.6
04282000	2017	09	29	02	30	63.6
04282000	2017	09	29	02	45	63.6
04282000	2017	09	29	03	00	64.6
04282000	2017	09	29	03	15	62.6
04282000	2017	09	29	03	30	61.6
04282000	2017	09	29	03	45	62.6
04282000	2017	09	29	04	00	62.6
04282000	2017	09	29	04	15	63.6
04282000	2017	09	29	04	30	62.6
04282000	2017	09	29	04	45	62.6
04282000	2017	09	29	05	00	62.6
04282000	2017	09	29	05	15	63.6
04282000	2017	09	29	05	30	62.6
04282000	2017	09	29	05	45	64.6
04282000	2017	09	29	06	00	62.6
04282000	2017	09	29	06	15	62.6
04282000	2017	09	29	06	30	64.6
04282000	2017	09	29	06	45	62.6
04282000	2017	09	29	07	00	63.6
04282000	2017	09	29	07	15	62.6
04282000	2017	09	29	07	30	64.6
04282000	2017	09	29	07	45	62.6
04282000	2017	09	29	08	00	62.6
04282000	2017	09	29	08	15	62.6
04282000	2017	09	29	08	30	62.6
04282000	2017	09	29	08	45	63.6
04282000	2017	09	29	09	00	62.6
04282000	2017	09	29	09	15	62.6
04282000	2017	09	29	09	30	62.6
04282000	2017	09	29	09	45	63.6
04282000	2017	09	29	10	00	63.6
04282000	2017	09	29	10	15	62.6
04282000	2017	09	29	10	30	64.6
04282000	2017	09	29	10	45	62.6
04282000	2017	09	29	11	00	63.6
04282000	2017	09	29	11	15	62.6
04282000	2017	09	29	11	30	63.6
04282000	2017	09	29	11	45	63.6
04282000	2017	09	29	12	00	64.6
04282000	2017	09	29	12	15	65.9
04282000	2017	09	29	12	30	62.6
04282000	2017	09	29	12	45	63.6
04282000	2017	09	29	13	00	63.6
04282000	2017	09	29	13	15	64.6
04282000	2017	09	29	13	30	63.6
04282000	2017	09	29	13	45	63.6
04282000	2017	09	29	14	00	63.6
04282000	2017	09	29	14	15	64.6
04282000	2017	09	29	14	30	63.6
04282000	2017	09	29	14	45	63.6
04282000	2017	09	29	15	00	67.1
04282000	2017	09	29	15	15	64.6
04282000	2017	09	29	15	30	65.9
04282000	2017	09	29	15	45	65.9
04282000	2017	09	29	16	00	67.1
04282000	2017	09	29	16	15	63.6
04282000	2017	09	29	16	30	63.6
04282000	2017	09	29	16	45	64.6
04282000	2017	09	29	17	00	64.6
04282000	2017	09	29	17	15	64.6
04282000	2017	09	29	17	30	65.9
04282000	2017	09	29	17	45	62.6
04282000	2017	09	29	18	00	64.6
04282000	2017	09	29	18	15	64.6
04282000	2017	09	29	18	30	65.9
04282000	2017	09	29	18	45	64.6
04282000	2017	09	29	19	00	65.9
04282000	2017	09	29	19	15	63.6
04282000	2017	09	29	19	30	67.1
04282000	2017	09	29	19	45	63.6
04282000	2017	09	29	20	00	64.6
04282000	2017	09	29	20	15	63.6
04282000	2017	09	29	20	30	63.6
04282000	2017	09	29	20	45	65.9
04282000	2017	09	29	21	00	63.6
04282000	2017	09	29	21	15	64.6
04282000	2017	09	29	21	30	67.1
04282000	2017	09	29	21	45	62.6
04282000	2017	09	29	22	00	63.6
04282000	2017	09	29	22	15	65.9
04282000	2017	09	29	22	30	62.6
04282000	2017	09	29	22	45	63.6
04282000	2017	09	29	23	00	63.6
04282000	2017	09	29	23	15	63.6
04282000	2017	09	29	23	30	63.6
04282000	2017	09	29	23	45	63.6
04282000	2017	09	30	00	00	64.6
04282000	2017	09	30	00	15	63.6
04282000	2017	09	30	00	30	62.6
04282000	2017	09	30	00	45	63.6
04282000	2017	09	30	01	00	62.6
04282000	2017	09	30	01	15	64.6
04282000	2017	09	30	01	30	62.6
04282000	2017	09	30	01	45	65.9
04282000	2017	09	30	02	00	64.6
04282000	2017	09	30	02	15	62.6
04282000	2017	09	30	02	30	63.6
04282000	2017	09	30	02	45	64.6
04282000	2017	09	30	03	00	63.6
04282000	2017	09	30	03	15	62.6
04282000	2017	09	30	03	30	62.6
04282000	2017	09	30	03	45	62.6
04282000	2017	09	30	04	00	62.6
04282000	2017	09	30	04	15	63.6
04282000	2017	09	30	04	30	62.6
04282000	2017	09	30	04	45	62.6
04282000	2017	09	30	05	00	62.6
04282000	2017	09	30	05	15	63.6
04282000	2017	09	30	05	30	63.6
04282000	2017	09	30	05	45	62.6
04282000	2017	09	30	06	00	62.6
04282000	2017	09	30	06	15	61.6
04282000	2017	09	30	06	30	62.6
04282000	2017	09	30	06	45	63.6
04282000	2017	09	30	07	00	62.6
04282000	2017	09	30	07	15	61.6
04282000	2017	09	30	07	30	61.6
04282000	2017	09	30	07	45	64.6
04282000	2017	09	30	08	00	62.6
04282000	2017	09	30	08	15	63.6
04282000	2017	09	30	08	30	64.6
04282000	2017	09	30	08	45	64.6
04282000	2017	09	30	09	00	68.4
04282000	2017	09	30	09	15	69.7
04282000	2017	09	30	09	30	69.7
04282000	2017	09	30	09	45	73.6
04282000	2017	09	30	10	00	75.1
04282000	2017	09	30	10	15	76.7
04282000	2017	09	30	10	30	75.1
04282000	2017	09	30	10	45	75.1
04282000	2017	09	30	11	00	75.1
04282000	2017	09	30	11	15	75.1
04282000	2017	09	30	11	30	73.6
04282000	2017	09	30	11	45	78.3
04282000	2017	09	30	12	00	75.1
04282000	2017	09	30	12	15	78.3
04282000	2017	09	30	12	30	75.1
04282000	2017	09	30	12	45	76.7
04282000	2017	09	30	13	00	78.3
04282000	2017	09	30	13	15	76.7
04282000	2017	09	30	13	30	73.6
04282000	2017	09	30	13	45	73.6
04282000	2017	09	30	14	00	75.1
04282000	2017	09	30	14	15	73.6
04282000	2017	09	30	14	30	76.7
04282000	2017	09	30	14	45	71.0
04282000	2017	09	30	15	00	75.1
04282000	2017	09	30	15	15	73.6
04282000	2017	09	30	15	30	75.1
04282000	2017	09	30	15	45	73.6
04282000	2017	09	30	16	00	75.1
04282000	2017	09	30	16	15	73.6
04282000	2017	09	30	16	30	73.6
04282000	2017	09	30	16	45	73.6
04282000	2017	09	30	17	00	73.6
04282000	2017	09	30	17	15	72.3
04282000	2017	09	30	17	30	72.3
04282000	2017	09	30	17	45	73.6
04282000	2017	09	30	18	00	72.3
04282000	2017	09	30	18	15	75.1
04282000	2017	09	30	18	30	72.3
04282000	2017	09	30	18	45	75.1
04282000	2017	09	30	19	00	75.1
04282000	2017	09	30	19	15	78.3
04282000	2017	09	30	19	30	73.6
04282000	2017	09	30	19	45	72.3
04282000	2017	09	30	20	00	75.1
04282000	2017	09	30	20	15	75.1
04282000	2017	09	30	20	30	73.6
04282000	2017	09	30	20	45	76.7
04282000	2017	09	30	21	00	75.1
04282000	2017	09	30	21	15	75.1
04282000	2017	09	30	21	30	73.6
04282000	2017	09	30	21	45	75.1
04282000	2017	09	30	22	00	76.7
04282000	2017	09	30	22	15	73.6
04282000	2017	09	30	22	30	78.3
04282000	2017	09	30	22	45	79.9
04282000	2017	09	30	23	00	75.1
04282000	2017	09	30	23	15	78.3
04282000	2017	09	30	23	30	76.7
04282000	2017	09	30	23	45	76.7
#
# Data provided for site 04282500
#            TS   parameter     Description
#         67264       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
#agency_cd	site_no	datetime	tz_cd	67264_00060	67264_00060_cd
#5s	15s	20d	6s	14n	10s
04282500	2016	10	01	00	00	138
04282500	2016	10	01	00	15	138
04282500	2016	10	01	00	30	138
04282500	2016	10	01	00	45	138
04282500	2016	10	01	01	00	136
04282500	2016	10	01	01	15	138
04282500	2016	10	01	01	30	138
04282500	2016	10	01	01	45	138
04282500	2016	10	01	02	00	138
04282500	2016	10	01	02	15	138
04282500	2016	10	01	02	30	138
04282500	2016	10	01	02	45	138
04282500	2016	10	01	03	00	138
04282500	2016	10	01	03	15	138
04282500	2016	10	01	03	30	138
04282500	2016	10	01	03	45	138
04282500	2016	10	01	04	00	138
04282500	2016	10	01	04	15	136
04282500	2016	10	01	04	30	138
04282500	2016	10	01	04	45	136
04282500	2016	10	01	05	00	136
04282500	2016	10	01	05	15	136
04282500	2016	10	01	05	30	136
04282500	2016	10	01	05	45	138
04282500	2016	10	01	06	00	138
04282500	2016	10	01	06	15	138
04282500	2016	10	01	06	30	138
04282500	2016	10	01	06	45	138
04282500	2016	10	01	07	00	138
04282500	2016	10	01	07	15	138
04282500	2016	10	01	07	30	138
04282500	2016	10	01	07	45	138
04282500	2016	10	01	08	00	138
04282500	2016	10	01	08	15	138
04282500	2016	10	01	08	30	138
04282500	2016	10	01	08	45	136
04282500	2016	10	01	09	00	136
04282500	2016	10	01	09	15	138
04282500	2016	10	01	09	30	138
04282500	2016	10	01	09	45	138
04282500	2016	10	01	10	00	136
04282500	2016	10	01	10	15	136
04282500	2016	10	01	10	30	136
04282500	2016	10	01	10	45	136
04282500	2016	10	01	11	00	136
04282500	2016	10	01	11	15	136
04282500	2016	10	01	11	30	136
04282500	2016	10	01	11	45	136
04282500	2016	10	01	12	00	136
04282500	2016	10	01	12	15	136
04282500	2016	10	01	12	30	136
04282500	2016	10	01	12	45	136
04282500	2016	10	01	13	00	136
04282500	2016	10	01	13	15	136
04282500	2016	10	01	13	30	136
04282500	2016	10	01	13	45	136
04282500	2016	10	01	14	00	136
04282500	2016	10	01	14	15	136
04282500	2016	10	01	14	30	136
04282500	2016	10	01	14	45	136
04282500	2016	10	01	15	00	136
04282500	2016	10	01	15	15	134
04282500	2016	10	01	15	30	136
04282500	2016	10	01	15	45	134
04282500	2016	10	01	16	00	136
04282500	2016	10	01	16	15	136
04282500	2016	10	01	16	30	134
04282500	2016	10	01	16	45	134
04282500	2016	10	01	17	00	136
04282500	2016	10	01	17	15	134
04282500	2016	10	01	17	30	136
04282500	2016	10	01	17	45	134
04282500	2016	10	01	18	00	134
04282500	2016	10	01	18	15	136
04282500	2016	10	01	18	30	136
04282500	2016	10	01	18	45	136
04282500	2016	10	01	19	00	136
04282500	2016	10	01	19	15	134
04282500	2016	10	01	19	30	134
04282500	2016	10	01	19	45	134
04282500	2016	10	01	20	00	134
04282500	2016	10	01	20	15	134
04282500	2016	10	01	20	30	134
04282500	2016	10	01	20	45	134
04282500	2016	10	01	21	00	134
04282500	2016	10	01	21	15	134
04282500	2016	10	01	21	30	134
04282500	2016	10	01	21	45	134
04282500	2016	10	01	22	00	134
04282500	2016	10	01	22	15	134
04282500	2016	10	01	22	30	134
04282500	2016	10	01	22	45	134
04282500	2016	10	01	23	00	134
04282500	2016	10	01	23	15	134
04282500	2016	10	01	23	30	134
04282500	2016	10	01	23	45	134
04282500	2016	10	02	00	00	134
04282500	2016	10	02	00	15	134
04282500	2016	10	02	00	30	134
04282500	2016	10	02	00	45	134
04282500	2016	10	02	01	00	134
04282500	2016	10	02	01	15	134
04282500	2016	10	02	01	30	134
04282500	2016	10	02	01	45	134
04282500	2016	10	02	02	00	134
04282500	2016	10	02	02	15	134
04282500	2016	10	02	02	30	134
04282500	2016	10	02	02	45	134
04282500	2016	10	02	03	00	134
04282500	2016	10	02	03	15	134
04282500	2016	10	02	03	30	134
04282500	2016	10	02	03	45	134
04282500	2016	10	02	04	00	134
04282500	2016	10	02	04	15	134
04282500	2016	10	02	04	30	134
04282500	2016	10	02	04	45	134
04282500	2016	10	02	05	00	134
04282500	2016	10	02	05	15	134
04282500	2016	10	02	05	30	134
04282500	2016	10	02	05	45	134
04282500	2016	10	02	06	00	134
04282500	2016	10	02	06	15	134
04282500	2016	10	02	06	30	136
04282500	2016	10	02	06	45	134
04282500	2016	10	02	07	00	134
04282500	2016	10	02	07	15	134
04282500	2016	10	02	07	30	134
04282500	2016	10	02	07	45	134
04282500	2016	10	02	08	00	136
04282500	2016	10	02	08	15	136
04282500	2016	10	02	08	30	136
04282500	2016	10	02	08	45	134
04282500	2016	10	02	09	00	134
04282500	2016	10	02	09	15	134
04282500	2016	10	02	09	30	134
04282500	2016	10	02	09	45	134
04282500	2016	10	02	10	00	134
04282500	2016	10	02	10	15	136
04282500	2016	10	02	10	30	134
04282500	2016	10	02	10	45	134
04282500	2016	10	02	11	00	136
04282500	2016	10	02	11	15	136
04282500	2016	10	02	11	30	136
04282500	2016	10	02	11	45	136
04282500	2016	10	02	12	00	136
04282500	2016	10	02	12	15	136
04282500	2016	10	02	12	30	136
04282500	2016	10	02	12	45	136
04282500	2016	10	02	13	00	136
04282500	2016	10	02	13	15	136
04282500	2016	10	02	13	30	136
04282500	2016	10	02	13	45	136
04282500	2016	10	02	14	00	136
04282500	2016	10	02	14	15	136
04282500	2016	10	02	14	30	136
04282500	2016	10	02	14	45	138
04282500	2016	10	02	15	00	138
04282500	2016	10	02	15	15	138
04282500	2016	10	02	15	30	138
04282500	2016	10	02	15	45	138
04282500	2016	10	02	16	00	138
04282500	2016	10	02	16	15	138
04282500	2016	10	02	16	30	138
04282500	2016	10	02	16	45	138
04282500	2016	10	02	17	00	138
04282500	2016	10	02	17	15	138
04282500	2016	10	02	17	30	138
04282500	2016	10	02	17	45	138
04282500	2016	10	02	18	00	138
04282500	2016	10	02	18	15	138
04282500	2016	10	02	18	30	138
04282500	2016	10	02	18	45	138
04282500	2016	10	02	19	00	138
04282500	2016	10	02	19	15	138
04282500	2016	10	02	19	30	138
04282500	2016	10	02	19	45	138
04282500	2016	10	02	20	00	138
04282500	2016	10	02	20	15	138
04282500	2016	10	02	20	30	138
04282500	2016	10	02	20	45	138
04282500	2016	10	02	21	00	138
04282500	2016	10	02	21	15	138
04282500	2016	10	02	21	30	138
04282500	2016	10	02	21	45	138
04282500	2016	10	02	22	00	138
04282500	2016	10	02	22	15	138
04282500	2016	10	02	22	30	138
04282500	2016	10	02	22	45	138
04282500	2016	10	02	23	00	138
04282500	2016	10	02	23	15	138
04282500	2016	10	02	23	30	138
04282500	2016	10	02	23	45	138
04282500	2016	10	03	00	00	138
04282500	2016	10	03	00	15	138
04282500	2016	10	03	00	30	138
04282500	2016	10	03	00	45	138
04282500	2016	10	03	01	00	138
04282500	2016	10	03	01	15	138
04282500	2016	10	03	01	30	138
04282500	2016	10	03	01	45	138
04282500	2016	10	03	02	00	138
04282500	2016	10	03	02	15	138
04282500	2016	10	03	02	30	138
04282500	2016	10	03	02	45	138
04282500	2016	10	03	03	00	138
04282500	2016	10	03	03	15	138
04282500	2016	10	03	03	30	138
04282500	2016	10	03	03	45	138
04282500	2016	10	03	04	00	138
04282500	2016	10	03	04	15	138
04282500	2016	10	03	04	30	138
04282500	2016	10	03	04	45	138
04282500	2016	10	03	05	00	140
04282500	2016	10	03	05	15	140
04282500	2016	10	03	05	30	140
04282500	2016	10	03	05	45	140
04282500	2016	10	03	06	00	140
04282500	2016	10	03	06	15	140
04282500	2016	10	03	06	30	140
04282500	2016	10	03	06	45	140
04282500	2016	10	03	07	00	140
04282500	2016	10	03	07	15	140
04282500	2016	10	03	07	30	140
04282500	2016	10	03	07	45	140
04282500	2016	10	03	08	00	140
04282500	2016	10	03	08	15	140
04282500	2016	10	03	08	30	140
04282500	2016	10	03	08	45	140
04282500	2016	10	03	09	00	140
04282500	2016	10	03	09	15	140
04282500	2016	10	03	09	30	140
04282500	2016	10	03	09	45	140
04282500	2016	10	03	10	00	140
04282500	2016	10	03	10	15	140
04282500	2016	10	03	10	30	140
04282500	2016	10	03	10	45	140
04282500	2016	10	03	11	00	140
04282500	2016	10	03	11	15	140
04282500	2016	10	03	11	30	140
04282500	2016	10	03	11	45	140
04282500	2016	10	03	12	00	140
04282500	2016	10	03	12	15	140
04282500	2016	10	03	12	30	140
04282500	2016	10	03	12	45	140
04282500	2016	10	03	13	00	140
04282500	2016	10	03	13	15	140
04282500	2016	10	03	13	30	140
04282500	2016	10	03	13	45	140
04282500	2016	10	03	14	00	140
04282500	2016	10	03	14	15	140
04282500	2016	10	03	14	30	140
04282500	2016	10	03	14	45	140
04282500	2016	10	03	15	00	140
04282500	2016	10	03	15	15	140
04282500	2016	10	03	15	30	140
04282500	2016	10	03	15	45	140
04282500	2016	10	03	16	00	140
04282500	2016	10	03	16	15	140
04282500	2016	10	03	16	30	140
04282500	2016	10	03	16	45	140
04282500	2016	10	03	17	00	140
04282500	2016	10	03	17	15	140
04282500	2016	10	03	17	30	140
04282500	2016	10	03	17	45	140
04282500	2016	10	03	18	00	140
04282500	2016	10	03	18	15	140
04282500	2016	10	03	18	30	140
04282500	2016	10	03	18	45	140
04282500	2016	10	03	19	00	140
04282500	2016	10	03	19	15	142
04282500	2016	10	03	19	30	142
04282500	2016	10	03	19	45	142
04282500	2016	10	03	20	00	142
04282500	2016	10	03	20	15	142
04282500	2016	10	03	20	30	142
04282500	2016	10	03	20	45	142
04282500	2016	10	03	21	00	142
04282500	2016	10	03	21	15	142
04282500	2016	10	03	21	30	142
04282500	2016	10	03	21	45	142
04282500	2016	10	03	22	00	142
04282500	2016	10	03	22	15	142
04282500	2016	10	03	22	30	142
04282500	2016	10	03	22	45	142
04282500	2016	10	03	23	00	142
04282500	2016	10	03	23	15	142
04282500	2016	10	03	23	30	142
04282500	2016	10	03	23	45	142
04282500	2016	10	04	00	00	142
04282500	2016	10	04	00	15	142
04282500	2016	10	04	00	30	142
04282500	2016	10	04	00	45	142
04282500	2016	10	04	01	00	142
04282500	2016	10	04	01	15	142
04282500	2016	10	04	01	30	142
04282500	2016	10	04	01	45	142
04282500	2016	10	04	02	00	142
04282500	2016	10	04	02	15	142
04282500	2016	10	04	02	30	142
04282500	2016	10	04	02	45	142
04282500	2016	10	04	03	00	142
04282500	2016	10	04	03	15	142
04282500	2016	10	04	03	30	142
04282500	2016	10	04	03	45	142
04282500	2016	10	04	04	00	142
04282500	2016	10	04	04	15	142
04282500	2016	10	04	04	30	142
04282500	2016	10	04	04	45	142
04282500	2016	10	04	05	00	142
04282500	2016	10	04	05	15	142
04282500	2016	10	04	05	30	142
04282500	2016	10	04	05	45	142
04282500	2016	10	04	06	00	142
04282500	2016	10	04	06	15	142
04282500	2016	10	04	06	30	142
04282500	2016	10	04	06	45	142
04282500	2016	10	04	07	00	142
04282500	2016	10	04	07	15	142
04282500	2016	10	04	07	30	142
04282500	2016	10	04	07	45	142
04282500	2016	10	04	08	00	142
04282500	2016	10	04	08	15	142
04282500	2016	10	04	08	30	142
04282500	2016	10	04	08	45	142
04282500	2016	10	04	09	00	142
04282500	2016	10	04	09	15	142
04282500	2016	10	04	09	30	142
04282500	2016	10	04	09	45	142
04282500	2016	10	04	10	00	142
04282500	2016	10	04	10	15	142
04282500	2016	10	04	10	30	142
04282500	2016	10	04	10	45	142
04282500	2016	10	04	11	00	142
04282500	2016	10	04	11	15	142
04282500	2016	10	04	11	30	142
04282500	2016	10	04	11	45	142
04282500	2016	10	04	12	00	142
04282500	2016	10	04	12	15	142
04282500	2016	10	04	12	30	142
04282500	2016	10	04	12	45	142
04282500	2016	10	04	13	00	142
04282500	2016	10	04	13	15	142
04282500	2016	10	04	13	30	142
04282500	2016	10	04	13	45	142
04282500	2016	10	04	14	00	142
04282500	2016	10	04	14	15	142
04282500	2016	10	04	14	30	142
